material_id,material_name,DAC_potential_score,quick_rationale,source_1,source_2,source_3
NIST-MATDB-5f1248f7bf3103550b429df336e187cb,C20H27NO19P2Zn3,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-4b6b91c410ec40e787bf247dd5c18232,Zeolite MWW,55,"Microporous zeolite; good CO2 affinity but water competes strongly on cation/acid sites, reducing DAC working capacity; regeneration needs drying/heat; shaping is mature.",https://www.sciencedirect.com/science/article/pii/S2666523924000928,https://www.nature.com/articles/s41467-024-53961-4,https://journals.pan.pl/Content/115807?format_id=1
NIST-MATDB-1ce14eb3e9cae7c5664342ced717c6d0,ZnBuBPDC,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-f9353591221e5da5e0faf47633762b5f,MOF-5-NO2-Cl,40,Zn-carboxylate MOF with high surface area but hydrolysis-prone under humidity; limited cyclic durability for air capture despite decent CO2 affinity.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pmc.ncbi.nlm.nih.gov/articles/PMC7453405/,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-0e95c40c4cf7b93e0daef46f3a89bd88,NU-1000,65,Water-stable Zr MOF; moderate CO2 affinity (improves with functionalization) and good cyclic durability; regeneration straightforward; shaping from powders adds complexity.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-06d5bf2275007ca8b3dd60a2d978e558,AC1,40,"Porous carbon physisorbent; humidity-tolerant and easy to shape, but CO2 affinity/selectivity at ~400 ppm is typically low without functionalization.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/acs.est.6b00627,https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711
NIST-MATDB-36fd1693b02e9593d371e53bc73478e2,Silicalite-1 AS2,45,Hydrophobic pure-silica zeolite; resists water adsorption but has weak CO2 affinity at 400 ppm; easy regeneration and mature shaping.,https://www.ingentaconnect.com/content/asp/sam/2015/00000007/00000002/art00008?crawler=true,https://www.nature.com/articles/s41467-024-53961-4,https://www.sciencedirect.com/science/article/pii/S2666523924000928
NIST-MATDB-26d7224b8786c7edd673527fa00db6f4,Pip-CuBTTri,78,Water-stable triazolate MOF with appended amines; very high CO2/N2 selectivity at low pressure; humidity-tolerant; regenerable; powder shaping is the main hurdle.,https://www.sciencedirect.com/science/article/abs/pii/S1387181113001108,https://pubs.rsc.org/en/content/articlelanding/2011/sc/c1sc00354b,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173
NIST-MATDB-fc6b9ac16e0293a6e747be1f5895e1b6,Zeolite ERI,55,"Microporous zeolite; good CO2 affinity but water competes strongly on cation/acid sites, reducing DAC working capacity; regeneration needs drying/heat; shaping is mature.",https://www.sciencedirect.com/science/article/pii/S2666523924000928,https://www.nature.com/articles/s41467-024-53961-4,https://journals.pan.pl/Content/115807?format_id=1
NIST-MATDB-bc67bb25855d7be2699e74c6aba03a65,JUC-132,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-86129ec2b61e09e322f19ed206e28f0a,CPO-27-Mg(83%),60,Open-metal-site MOF-74 analog; strong CO2 binding but water competes strongly at humidity; regeneration can be energy-intensive; cyclic DAC capacity is the risk.,https://www.pnas.org/doi/10.1073/pnas.0809478106,https://pubmed.ncbi.nlm.nih.gov/28052597/,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-3f5113eb12c69c03ce3ce319d65edc5d,(LiCl)[Ni(bdc)(ted)0.5] t=15,60,"LiCl-impregnated Ni-BDC-TED MOF; stronger low-pressure CO2 uptake via salt sites, but hygroscopicity can hurt humidity tolerance; regenerable; shaping needed.",https://www.sciencedirect.com/science/article/abs/pii/S1387181115300094,https://www.sciencedirect.com/science/article/abs/pii/S138718110900540X,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-6f1049ca8d9d2a41b8100e6ffee5e6be,bio-MOF-13 (Configuration II),55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-2a9a310df69fd3641cadabab515fea18,MIL-53C,60,Flexible MIL-53-type MOF; moderate low-pressure CO2 affinity but water and framework 'breathing' can complicate cyclic capacity; regenerable; shaping required.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/abs/10.1021/acs.cgd.5b00257
NIST-MATDB-aa0b4e9f9ce8faad1fe53b09ff30d809,[(CH3)NH2]3[(Cu4Cl)3-(btc)8].TPA,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-3d633fabbc0fca8705969ae33b77bb14,C75H129Cu3N11O37,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-e8a1a82c4fe2ad952d1c107156f780f2,MIL-100(Fe),63,"Robust MIL-100 framework; scalable and stable, but CO2 capture is mainly physisorption and water coadsorption can penalize low-ppm performance.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-e2a681958148c39f872deaf7398e38bb,[Co(bpg)3]Cl3,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-c9ba59f6a272e1962a4cde8e340936c9,Activated carbon: AP 3-60,42,"Porous carbon physisorbent; humidity-tolerant and easy to shape, but CO2 affinity/selectivity at ~400 ppm is typically low without functionalization.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/acs.est.6b00627,https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711
NIST-MATDB-c1e817e8c969f86c073488f4e4a464b3,[Cu(bcppm)H2O],55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-4ba957f37a91c6606d47692e11254442,Cu-TBA-1,54,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-a7eb726c15039ac2b9869355f342539c,10wt%Mg2(dobdc)/Polyimide,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-d2bbba25f3d205783266b0a1132cacde,Zeolite ALPO-17,52,"Microporous zeolite; good CO2 affinity but water competes strongly on cation/acid sites, reducing DAC working capacity; regeneration needs drying/heat; shaping is mature.",https://www.sciencedirect.com/science/article/pii/S2666523924000928,https://www.nature.com/articles/s41467-024-53961-4,https://journals.pan.pl/Content/115807?format_id=1
NIST-MATDB-7df915376acc18a3c328f6dc00b05a60,SALI-DAP,82,Diamine-functionalized Zr MOF; enhanced low-pressure CO2 binding while retaining water stability; regenerable; binder-assisted shaping needed for scale.,https://chemgroups.northwestern.edu/hupp/Publications/ChemCommun-2015-51-12478.pdf,https://pubmed.ncbi.nlm.nih.gov/24175709/,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173
NIST-MATDB-6feeab2bf9bf4e38b37af33d0801971a,Dehydroxylated UiO-66,66,Water-stable Zr MOF; moderate CO2 affinity (improves with functionalization) and good cyclic durability; regeneration straightforward; shaping from powders adds complexity.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-5a53918a0d77cc8dc4fdaed222acfb5f,ZIF-93,57,"Hydrophobic imidazolate MOF; good moisture stability and fast regeneration, but weak CO2 affinity at atmospheric ppm limits DAC working capacity.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.rsc.org/en/content/articlelanding/2021/re/d1re00090j
NIST-MATDB-a63d9788aad9ae8f613375330d0bde8f,PCN-6,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-cc15b19aecef0f5eb57c817ea2ee98be,Raw-CMS,48,Carbon molecular sieve with ultramicropores (often heteroatom-doped); higher CO2/N2 selectivity than activated carbon and good humidity tolerance; regenerable; scalable.,https://www.sciencedirect.com/science/article/pii/S0008622323002373,https://www.sciencedirect.com/science/article/pii/S1004954123003312,https://pubs.acs.org/doi/10.1021/acs.est.6b00627
NIST-MATDB-a25480e008636632735f8d51e9cdd4a5,TPA-Activated at 90C,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-7d6cf6c14c82429de060c9a994c77c78,TPA-Activated at 180C,57,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-9e5edba55f0f609476161019d58113ed,ZIF-68,54,"Hydrophobic imidazolate MOF; good moisture stability and fast regeneration, but weak CO2 affinity at atmospheric ppm limits DAC working capacity.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.rsc.org/en/content/articlelanding/2021/re/d1re00090j
NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,Cr-MIL(101),70,High-surface-area MIL-101(Cr) with strong water stability; good capacity but water uptake can reduce DAC working capacity; regenerable; pelletization with binders required.,https://www.nature.com/articles/srep02916,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173
NIST-MATDB-224db38a05d106fe89ac3ed2852c23ae,C48H55N4O19Zn3@FCNF,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-76ad3891de2cb0510edb534e0080ec5d,CPL-2,60,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-25d1befd753514f3817d47cddeb2011e,M41S AM2,80,Amine-modified mesoporous silica; high low-ppm CO2 affinity and humidity tolerance; regenerable by moderate TSA/VSA; easily formed into particles or monoliths.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://www.sciencedirect.com/science/article/pii/S1750583619306395,https://onlinelibrary.wiley.com/doi/pdf/10.1002/ente.201600694
NIST-MATDB-dc4a43b9a6788aaae8c2571e8d16fd56,O-TTPP,60,Microporous organic polymer with heteroatom sites; moderate CO2 affinity and good chemical stability; low water sensitivity; easy shaping via polymer processing.,https://onlinelibrary.wiley.com/doi/10.1002/marc.201300328,https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/chem.202404089,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173
NIST-MATDB-af8a5b6c70b03db7ea3aa79b523f5981,Al-soc-MOF-3,60,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-388ffcad2efdaa389787ad9e11e78943,TUD-1-PEI,85,PEI-functionalized mesoporous silica; strong chemisorption at ~400 ppm and humidity-tolerant; regenerates at moderate temperature; scalable pellet/monolith shaping.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://www.sciencedirect.com/science/article/pii/S1750583619306395,https://docs.nrel.gov/docs/fy23osti/86344.pdf
NIST-MATDB-1201974f149c6afd96c47007dd9f0916,AC AP3-60,42,"Porous carbon physisorbent; humidity-tolerant and easy to shape, but CO2 affinity/selectivity at ~400 ppm is typically low without functionalization.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/acs.est.6b00627,https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711
NIST-MATDB-bf56cbf1f903b6c15be03b71696c8ce4,MONT 7,40,Clay/mineral sorbent; cheap and robust but limited microporosity and low CO2 affinity at 400 ppm; water adsorption can dominate; regeneration easy.,https://www.nature.com/articles/s41467-024-53961-4,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://www.sciencedirect.com/science/article/abs/pii/S0169131714000386
NIST-MATDB-fa6af90ae7047cd1e3e82fb3df4c43e8,MIL-101(Cr)-250nm,70,High-surface-area MIL-101(Cr) with strong water stability; good capacity but water uptake can reduce DAC working capacity; regenerable; pelletization with binders required.,https://www.nature.com/articles/srep02916,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173
NIST-MATDB-78378443b840d33607a02301e3a4236e,USO-2-Ni,62,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/jacsau.4c00808,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173
NIST-MATDB-4da678e2c81bfeaa9c692cdceeb0e99a,PIM-1,40,"Microporous polymer; highly processable and stable, but intrinsic CO2 uptake at 400 ppm is modest unless amine-modified; regeneration easy.",https://pubs.acs.org/doi/10.1021/acsmacrolett.5b00775,https://www.osti.gov/servlets/purl/1582319,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-0de383d5fc5eda62c8a23f3416d54e15,HKUST-1 loaded with 10mmol/g water,30,"Cu-BTC family; water occupies open sites and accelerates degradation, reducing low-ppm working capacity; regeneration/shaping feasible but humidity is limiting.",https://pmc.ncbi.nlm.nih.gov/articles/PMC5477018/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7453405/,https://pubs.rsc.org/en/content/articlelanding/2021/re/d1re00090j
NIST-MATDB-64a0592a599bd808e720342b51b39092,MIL-140C-25,68,Zr-based MIL-140 framework with narrow pores; good CO2 affinity and excellent stability; manageable regeneration; powder-to-structured processing needed.,https://pubs.rsc.org/en/content/articlelanding/2015/cc/c5cc02539g,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173
NIST-MATDB-8b974cf2ade12499647b701a22e06778,DUT-5,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
